Quote Status,Trạng thái báo giá
Download PDF,Tải xuống PDF
Supplier of Goods or Services.,Nhà cung cấp hàng hóa hoặc dịch vụ.
Name and Type,Tên và Loại
SUP-.YYYY.-,(Tiền tố mã Nhà cung cấp)
Default Bank Account,Tài khoản ngân hàng mặc định
Is Transporter,Là đơn vị vận chuyển
Represents Company,Đại diện cho công ty
Supplier Type,Loại nhà cung cấp
Allow Purchase Invoice Creation Without Purchase Order,Cho phép tạo Hóa đơn mua hàng không cần Đơn mua hàng
Allow Purchase Invoice Creation Without Purchase Receipt,Cho phép tạo Hóa đơn mua hàng không cần Phiếu nhận hàng
Warn RFQs,Cảnh báo khi tạo Yêu cầu báo giá (RFQ)
Warn POs,Cảnh báo khi tạo Đơn mua hàng (PO)
Prevent RFQS,Ngăn chặn tạo Yêu cầu báo giá (RFQ)
Prevent POs,Ngăn chặn tạo Đơn mua hàng (PO)
Billing Currency,Tiền tệ thanh toán
Default Payment Terms Template,Mẫu điều khoản thanh toán mặc định
Block Supplier,Chặn nhà cung cấp
Hold Type,Loại tạm ngưng
Leave blank if the Supplier is blocked indefinitely,Để trống nếu Nhà cung cấp bị chặn vô thời hạn
Default Payable Accounts,Tài khoản công nợ phải trả mặc định
Mention if non-standard payable account,Ghi rõ nếu là tài khoản phải trả không theo chuẩn
Default Tax Withholding Config,Cấu hình khấu trừ thuế mặc định
Supplier Details,Chi tiết Nhà cung cấp
Statutory info and other general information about your Supplier,Thông tin pháp lý và các thông tin chung khác về Nhà cung cấp của bạn
PUR-SQTN-.YYYY.-,(Tiền tố mã Báo giá Nhà cung cấp)
Supplier Address,Địa chỉ Nhà cung cấp
Link to material requests,Liên kết đến các yêu cầu nguyên vật liệu
Rounding Adjustment (Company Currency,Điều chỉnh làm tròn (Tiền tệ công ty)
Auto Repeat Section,Mục tự động lặp lại
Is Subcontracted,Là gia công
Lead Time in days,Thời gian thực hiện (tính bằng ngày)
Supplier Score,Điểm Nhà cung cấp
Indicator Color,Màu chỉ báo
Evaluation Period,Kỳ đánh giá
Per Week,Hàng tuần
Per Month,Hàng tháng
Per Year,Hàng năm
Scoring Setup,Thiết lập chấm điểm
Weighting Function,Hàm trọng số
Scorecard variables can be used...,Có thể sử dụng các biến của phiếu ghi điểm...
Scoring Standings,Xếp hạng điểm
Criteria Setup,Thiết lập tiêu chí
Load All Criteria,Tải tất cả tiêu chí
Scoring Criteria,Tiêu chí chấm điểm
Scorecard Actions,Hành động trên phiếu ghi điểm
Warn for new Request for Quotations,Cảnh báo đối với Yêu cầu báo giá mới
Warn for new Purchase Orders,Cảnh báo đối với Đơn mua hàng mới
Notify Supplier,Thông báo cho Nhà cung cấp
Notify Employee,Thông báo cho Nhân viên
Supplier Scorecard Criteria,Tiêu chí phiếu ghi điểm Nhà cung cấp
Criteria Name,Tên tiêu chí
Max Score,Điểm tối đa
Criteria Formula,Công thức tính tiêu chí
Criteria Weight,Trọng số tiêu chí
Supplier Scorecard Period,Kỳ phiếu ghi điểm Nhà cung cấp
PU-SSP-YYYY.-,(Tiền tố mã Kỳ phiếu ghi điểm Nhà cung cấp)
Period Score,Điểm của kỳ
Calculations,Các phép tính
Criteria,Tiêu chí
Variables,Các biến số
Supplier Scorecard Setup,Thiết lập phiếu ghi điểm Nhà cung cấp
Supplier Scorecard Scoring Criteria,Tiêu chí chấm điểm của phiếu ghi điểm Nhà cung cấp
Score,Điểm
Supplier Scorecard Scoring Standing,Xếp hạng điểm của phiếu ghi điểm Nhà cung cấp
Standing Name,Tên xếp hạng
Purple,Tím
Yellow,Vàng
Orange,Cam
Min Grade,Hạng tối thiểu
Max Grade,Hạng tối đa
Warn Purchase Orders,Cảnh báo Đơn mua hàng
Prevent Purchase Orders,Ngăn chặn Đơn mua hàng
Employee,Nhân viên
Supplier Scorecard Scoring Variable,Biến chấm điểm của phiếu ghi điểm Nhà cung cấp
Variable Name,Tên biến
Parameter Name,Tên tham số
Supplier Scorecard Standing,Xếp hạng phiếu ghi điểm Nhà cung cấp
Notify Other,Thông báo cho người khác
Supplier Scorecard Variable,Biến phiếu ghi điểm Nhà cung cấp
Call Log,Nhật ký cuộc gọi
Received By,Người nhận
Caller Information,Thông tin người gọi
Contact Name,Tên người liên hệ
Lead,Khách hàng tiềm năng
Lead Name,Tên khách hàng tiềm năng
Ringing,Đang đổ chuông
Missed,Bỏ lỡ
Call Duration in seconds,Thời lượng cuộc gọi (giây)
Recording URL,URL bản ghi âm
Communication Medium,Phương tiện giao tiếp
Communication Medium Type,Loại phương tiện giao tiếp
Voice,Thoại
Catch All,Bắt tất cả
"If there is no assigned timeslot, then communication will be handled by this group ","Nếu không có khung giờ được chỉ định, việc liên lạc sẽ do nhóm này xử lý "
Timeslots,Các khung giờ
Communication Medium Timeslot,Khung giờ của phương tiện giao tiếp
Employee Group,Nhóm nhân viên
Appointment,Cuộc hẹn
Scheduled Time,Thời gian đã lên lịch
Unverified,Chưa xác minh
Customer Details,Chi tiết khách hàng
Phone Number,Số điện thoại
Skype ID,ID Skype
Linked Documents,Các chứng từ được liên kết
Appointment With,Cuộc hẹn với
Calendar Event,Sự kiện trên lịch
Appointment Booking Settings,Thiết lập Đặt lịch hẹn
Enable Appointment Scheduling,Bật tính năng Lên lịch hẹn
Agent Details,Chi tiết nhân viên tư vấn (agent)
Availability Of Slots,Sự khả dụng của các khung giờ
Number of Concurrent Appointments,Số lượng cuộc hẹn đồng thời
Agents,Nhân viên tư vấn (agents)
Appointment Details,Chi tiết cuộc hẹn
Appointment Duration (In Minutes),Thời lượng cuộc hẹn (Phút)
Notify Via Email,Thông báo qua Email
Notify customer and agent via email on the day of the appointment.,Thông báo cho khách hàng và nhân viên tư vấn qua email vào ngày diễn ra cuộc hẹn.
Number of days appointments can be booked in advance,Số ngày có thể đặt trước cuộc hẹn
Success Settings,Thiết lập khi thành công
Success Redirect URL,URL chuyển hướng khi thành công
Leave blank for home.,Để trống để chuyển về trang chủ.
This is relative to site URL...,URL này là tương đối so với URL của trang web...
Appointment Booking Slots,Các khung giờ đặt lịch hẹn
Day Of Week,Ngày trong tuần
From Time,Từ lúc
Campaign Email Schedule,Lịch gửi Email chiến dịch
Send After (days),Gửi sau (số ngày)
Signed,Đã ký
Party User,Người dùng của đối tượng
Unsigned,Chưa ký
Fulfilment Status,Trạng thái thực hiện
N/A,Không áp dụng
Unfulfilled,Chưa thực hiện
Partially Fulfilled,Đã thực hiện một phần
Fulfilled,Đã thực hiện
Lapsed,Đã hết hạn
Contract Period,Thời hạn hợp đồng
Signee Details,Chi tiết người ký
Signee,Người ký
Signed On,Ngày ký
Contract Details,Chi tiết hợp đồng
Contract Template,Mẫu hợp đồng
Contract Terms,Điều khoản hợp đồng
Fulfilment Details,Chi tiết thực hiện
Requires Fulfilment,Yêu cầu thực hiện
Fulfilment Deadline,Hạn chót thực hiện
Fulfilment Terms.,Điều khoản thực hiện.
Contract Fulfilment Checklist,Danh sách kiểm tra việc thực hiện hợp đồng
Requirement,Yêu cầu
Contract Terms and Conditions,Các điều khoản và điều kiện của hợp đồng
Fulfilment Terms and Conditions,Các điều khoản và điều kiện thực hiện
Contract Template Fulfilment Terms,Điều khoản thực hiện của mẫu hợp đồng
Email Campaign,Chiến dịch Email
Email Campaign For,Chiến dịch Email cho
Lead is an Organization,Khách hàng tiềm năng là một tổ chức
CRM-LEAD-.YYYY.-,(Tiền tố mã Khách hàng tiềm năng)
Person Name,Tên cá nhân
Lost Quotation,Báo giá thất bại
Interested,Quan tâm
Converted,Đã chuyển đổi
Do Not Contact,Không liên lạc
From Customer,Từ Khách hàng
Campaign Name,Tên chiến dịch
Follow Up,Theo dõi
Next Contact By,Người liên hệ tiếp theo
Next Contact Date,Ngày liên hệ tiếp theo
Ends On,Kết thúc vào
Address & Contact,Địa chỉ & Liên hệ
Mobile No.,Số di động
Lead Type,Loại khách hàng tiềm năng
Channel Partner,Đối tác kênh phân phối
Consultant,Nhà tư vấn
Market Segment,Phân khúc thị trường
Industry,Ngành nghề
Request Type,Loại yêu cầu
Product Enquiry,Yêu cầu về sản phẩm
Request for Information,Yêu cầu cung cấp thông tin
Suggestions,Góp ý
Blog Subscriber,Người đăng ký theo dõi blog
LinkedIn Settings,Thiết lập LinkedIn
Company ID,ID Công ty
OAuth Credentials,Thông tin xác thực OAuth
Consumer Key,Consumer Key
Consumer Secret,Consumer Secret
User Details,Chi tiết người dùng
Person URN,URN của cá nhân
Session Status,Trạng thái phiên
Lost Reason Detail,Chi tiết lý do thất bại
Opportunity Lost Reason,Lý do mất cơ hội
Potential Sales Deal,Thỏa thuận bán hàng tiềm năng
CRM-OPP-YYYY.-,(Tiền tố mã Cơ hội bán hàng)
Opportunity From,Cơ hội từ
Customer / Lead Name,Tên Khách hàng / Khách hàng tiềm năng
Opportunity Type,Loại cơ hội
Converted By,Chuyển đổi bởi
Sales Stage,Giai đoạn bán hàng
Lost Reason,Lý do thất bại
Expected Closing Date,Ngày dự kiến kết thúc
To Discuss,Cần thảo luận
With Items,Có mặt hàng
Probability (%),Xác suất (%)
Contact Info,Thông tin liên hệ
Customer/Lead Address,Địa chỉ Khách hàng/Khách hàng tiềm năng
Contact Mobile No,Số di động liên hệ
Enter name of campaign if source of enquiry is campaign,Nhập tên chiến dịch nếu nguồn yêu cầu là từ chiến dịch
Opportunity Date,Ngày tạo cơ hội
Opportunity Item,Mặt hàng trong cơ hội
Basic Rate,Đơn giá cơ bản
Stage Name,Tên giai đoạn
Social Media Post,Bài đăng trên mạng xã hội
Post Status,Trạng thái bài đăng
Posted,Đã đăng
Share On,Chia sẻ trên
Twitter,Twitter
LinkedIn,LinkedIn
Twitter Post Id,ID bài đăng Twitter
LinkedIn Post Id,ID bài đăng LinkedIn
Tweet,Tweet (Nội dung bài đăng)
Twitter Settings,Thiết lập Twitter
API Secret Key,API Secret Key
Term Name,Tên kỳ học
Term Start Date,Ngày bắt đầu kỳ học
Term End Date,Ngày kết thúc kỳ học
Academics User,Người dùng học vụ
Academic Year Name,Tên năm học
Article,Bài viết
LMS User,Người dùng LMS (Hệ thống quản lý học tập)
Assessment Criteria Group,Nhóm tiêu chí đánh giá
Assessment Group Name,Tên nhóm đánh giá
Parent Assessment Group,Nhóm đánh giá cha
Assessment Name,Tên bài đánh giá
Grading Scale,Thang điểm
Examiner,Giám khảo
Examiner Name,Tên giám khảo
Supervisor,Người giám sát
Supervisor Name,Tên người giám sát
Evaluate,Đánh giá
Maximum Assessment Score,Điểm đánh giá tối đa
Assessment Plan Criteria,Tiêu chí kế hoạch đánh giá
Maximum Score,Điểm tối đa
Grade,Hạng/Điểm chữ
Assessment Result Detail,Chi tiết kết quả đánh giá
Assessment Result Tool,Công cụ kết quả đánh giá
Result HTML,Kết quả dạng HTML
Content Activity,Hoạt động nội dung
Last Activity,Hoạt động cuối cùng
Content Question,Câu hỏi nội dung
Question Link,Liên kết câu hỏi
Course Name,Tên khóa học
Topics,Các chủ đề
Hero Image,Ảnh bìa/Ảnh chính
Default Grading Scale,Thang điểm mặc định
Education Manager,Quản lý đào tạo
Course Activity,Hoạt động khóa học
Course Enrollment,Ghi danh khóa học
Activity Date,Ngày hoạt động
Course Assessment Criteria,Tiêu chí đánh giá khóa học
Weightage,Trọng số
Course Content,Nội dung khóa học
Quiz,Bài kiểm tra trắc nghiệm
Program Enrollment,Ghi danh chương trình học
Enrollment Date,Ngày ghi danh
Instructor Name,Tên giảng viên
EDU-CSH-.YYYY.-,(Tiền tố mã Lịch học)
Course Scheduling Tool,Công cụ xếp lịch khóa học
Course Start Date,Ngày bắt đầu khóa học
To Time,Đến lúc
Course End Date,Ngày kết thúc khóa học
Course Topic,Chủ đề khóa học
Topic Name,Tên chủ đề
Education Settings,Thiết lập Giáo dục/Đào tạo
Current Academic Year,Năm học hiện tại
Current Academic Term,Kỳ học hiện tại
Attendance Freeze Date,Ngày khóa sổ điểm danh
Validate Batch for Students in Student Group,Xác thực Lớp cho Học viên trong Nhóm Học viên
Validate Enrolled Course for Students in Student Group,Xác thực Khóa học đã ghi danh cho Học viên trong Nhóm Học viên
Make Academic Term Mandatory,Bắt buộc nhập Kỳ học
Skip User creation for new Student,Bỏ qua việc tạo Người dùng cho Học viên mới
"By default, a new User is created for every new Student. ","Theo mặc định, một Người dùng mới được tạo cho mỗi Học viên mới. "
"If enabled, no new User will be created when a new Student is created. ","Nếu được bật, sẽ không có Người dùng mới nào được tạo khi một Học viên mới được tạo. "
Instructor Records to be created by,Hồ sơ Giảng viên sẽ được tạo bởi
Employee Number,Mã nhân viên
Fee Category,Hạng mục học phí
Fee Component,Thành phần học phí
Fees Category,Hạng mục học phí
Fee Schedule,Lịch trình thu học phí
Fee Structure,Cơ cấu học phí
EDU-FSH-YYYY.-,(Tiền tố mã Lịch trình thu học phí)
Fee Creation Status,Trạng thái tạo phí
In Process,Đang xử lý
Send Payment Request Email,Gửi Email yêu cầu thanh toán
Student Category,Hạng mục học viên
Fee Breakup for each student,Chi tiết học phí cho mỗi học viên
